U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
33.01279	0.18523	0.01	0	2	0	
29.10129	0.16402	0.01	0	2	0	
27.90398	0.02174	0.01	0.9	226	0	
29.46652	0.148	0.01	0	0	0	
31.0289	0.32175	0.01	1.1	13	0	
35.86555	0.15042	0.01	0	7	0	
39.36212	0.13934	0.01	0	3	0	
37.20124	0.16444	0.01	0	0	0	
37.64489	0.17006	0.01	0	5	0	
39.25737	0.16717	0.01	0.1	11	0	
40.77576	0.25858	0.01	0	2	0	
40.85243	0.31425	0.01	0	0	0	
38.89609	0.33115	0.01	0	0	0	
41.55601	0.38835	0.01	0	2	0	
26.97725	0.15524	0.01	0	39	0	
25.50053	0.20682	0.01	0	4	0	
25.65872	0.21479	0.01	0	5	0	
30.44223	0.33538	0.01	0.1	18	0	
33.43419	0.19153	0.01	0.1	5	0	
35.7855	0.17092	0.01	0.1	18	0	
34.4946	0.32403	0.01	0	1	0	
35.00866	0.34355	0.01	0	3	0	
35.25875	0.38017	0.01	0	2	0	
35.83451	0.41666	0.01	0	2	0	
35.24242	0.45207	0.01	0	4	0	
21.79126	0.2468	0.01	0	4	0	
24.4777	0.29787	0.01	0	5	0	
26.85001	0.39821	0.01	0	4	0	
29.75258	0.40399	0.01	0	4	0	
32.62633	0.41499	0.01	0	0	0	
31.72808	0.3392	0.01	0.1	3	0	
30.98174	0.31341	0.01	0.1	2	1	
30.107	0.37511	0.01	0.1	2	0	
22.55566	0.23103	0.01	0.2	6	0	
24.41887	0.18771	0.01	0.2	20	0	
26.14916	0.39279	0.01	0	4	0	
28.1268	0.47342	0.01	0	4	0	
27.7499	0.51662	0.01	0	4	0	
21.40555	0.49885	0.01	0	4	0	
22.44546	0.53708	0.01	0	5	0	
29.11.2019	18:00:00					
6.22						
13.71						
28.7992	0.11682	0.01	0	10	0	
31.06505	0.09842	0.01	0	6	0	
27.94107	0.12203	0.01	0	7	0	
25.98636	0.13454	0.01	0.3	61	0	
25.54151	-0.52054	0.01	0.9	13	0	
27.5426	-0.68461	0.01	0.8	12	0	
27.74383	0.03062	0.01	0	13	0	
39.34999	0.06431	0.01	0.2	118	1	
37.73218	-0.41423	0.01	0.6	39	0	
39.12149	-0.07798	0.01	0.1	107	0	
39.83945	0.25335	0.01	0	17	0	
38.01165	0.15212	0.01	0	2	0	
39.20497	0.17376	0.01	0	6	0	
38.52584	0.17911	0.01	0	14	0	
37.87046	0.20488	0.01	0	7	0	
43.96982	0.25772	0.01	0	1	0	
53.12382	0.31967	0.01	0	1	0	
31.41131	0.13234	0.01	0	17	1	
27.91941	0.06725	0.01	0.1	19	0	
27.09313	-0.15464	0.01	0.5	74	0	
27.9824	0.11864	0.01	0.1	36	0	
29.00525	0.11802	0.01	0	61	0	
34.39174	0.21247	0.01	0	13	0	
37.47718	0.15039	0.01	0.1	106	0	
35.52816	0.16273	0.01	0.1	26	0	
36.06089	0.32999	0.01	0.1	2	0	
37.78606	0.12336	0.01	0.1	11	0	
39.49512	0.14935	0.01	0	7	1	
39.55024	0.23024	0.01	0.1	8	0	
37.5666	0.18328	0.01	0	4	0	
39.9791	0.34676	0.01	0	0	0	
25.60347	0.33356	0.01	0	13	0	
24.4711	0.25937	0.01	0.4	47	0	
24.56915	0.2235	0.01	0.1	15	0	
28.65672	0.25983	0.01	0.7	52	0	
31.98554	0.21029	0.01	0.1	27	0	
34.22439	0.36774	0.01	0.4	43	0	
33.12319	0.31641	0.01	0.1	6	0	
33.59032	0.19959	0.01	0.1	0	0	
34.04508	0.304	0.01	0	2	0	
34.70916	0.29826	0.01	0	18	0	
34.21144	0.21299	0.01	0	7	0	
20.96456	0.21053	0.01	0.1	16	0	
23.52492	0.18557	0.01	0.2	10	0	
26.1241	0.39601	0.01	0.4	5	0	
28.4227	0.27006	0.01	0.3	33	0	
31.39296	0.43286	0.01	0	1	0	
30.64477	0.43497	0.01	0	2	0	
30.07887	0.39337	0.01	0	2	0	
29.24063	0.56018	0.01	0.2	13	0	
21.62364	0.23918	0.01	0.1	1	0	
23.52997	0.50163	0.01	0.7	44	0	
25.19832	0.36699	0.01	0.1	18	0	
27.06606	0.20249	0.01	0	26	0	
26.96508	0.33511	0.01	0.2	15	0	
20.79331	0.72647	0.01	0.7	16	0	
21.82202	0.57491	0.01	0.3	7	0	
30.11.2019	0:00:00					
6.31						
13.65						
27.64158	0.07179	0.01	0	4	0	
29.87648	0.03797	0.01	0	22	0	
27.05066	0.02143	0.01	0	84	0	
24.98465	0.14375	0.01	0	40	1	
24.90088	0.26073	0.01	0.5	54	0	
26.62215	0.2598	0.01	0.1	49	0	
26.20622	0.06989	0.01	0	4	0	
38.09223	0.06195	0.01	0	10	1	
35.23741	-0.67676	0.01	0.7	5	0	
37.1949	-0.35182	0.01	0.4	22	0	
38.48613	0.05176	0.01	0	42	1	
36.63362	0.11589	0.01	0	13	0	
38.03163	0.1593	0.01	0	1	0	
37.17441	0.16112	0.01	0	1	0	
36.76719	0.16647	0.01	0	1	0	
42.6896	0.22096	0.01	0	3	0	
51.63204	0.31271	0.01	0	2	0	
30.26935	0.12887	0.01	0	19	0	
27.0963	0.1525	0.01	0	2	0	
26.00863	-0.03898	0.01	0.5	221	0	
26.88535	0.12029	0.01	0	0	0	
27.96428	0.35825	0.01	0.3	1	1	
33.26555	0.09949	0.01	0	7	0	
36.54878	0.2663	0.01	0	6	0	
34.05814	0.14613	0.01	0	2	0	
34.64512	0.097	0.01	0.1	22	0	
36.73765	0.13893	0.01	0.1	19	0	
38.23168	0.36017	0.01	0	14	0	
38.34247	0.28479	0.01	0	0	0	
36.36419	0.3012	0.01	0	1	0	
38.80121	0.35513	0.01	0	3	0	
24.97989	0.19525	0.01	0	4	0	
23.60551	0.10424	0.01	0.1	36	0	
23.69056	0.19294	0.01	0	2	0	
28.25757	0.23416	0.01	0	1	0	
31.17302	0.49725	0.01	0.3	11	0	
33.07397	0.2082	0.01	0.1	5	0	
31.91052	0.2006	0.01	0.1	1	0	
32.53279	0.38937	0.01	0	2	0	
33.1804	0.23004	0.01	0.1	7	0	
33.90198	0.21112	0.01	0.1	18	0	
33.18656	0.39493	0.01	0	3	1	
20.42334	0.21194	0.01	0	1	0	
23.03818	0.24481	0.01	0	5	0	
24.85381	0.35191	0.01	0	13	0	
27.66154	0.33183	0.01	0	5	0	
30.51029	0.39147	0.01	0	4	0	
29.71149	0.43823	0.01	0	6	0	
29.23491	0.46328	0.01	0	2	0	
28.5281	0.27241	0.01	0.2	10	0	
21.36543	0.16336	0.01	0.2	26	0	
22.79135	0.32889	0.01	0	4	0	
24.4804	0.37667	0.01	0	4	0	
26.39276	0.43621	0.01	0	4	0	
26.11711	0.47971	0.01	0	4	0	
20.25022	0.43676	0.01	0	5	0	
21.2193	0.51607	0.01	0	6	0	
30.11.2019	6:00:00					
3.29						
12.94						
28.72525	0.09584	0.01	0	7	0	
30.99672	0.10417	0.01	0	3	0	
27.94506	0.11713	0.01	0	6	0	
25.92535	0.07756	0.01	0	2	0	
25.60427	0.14194	0.01	0.8	115	0	
27.72781	0.67277	0.01	1	44	0	
27.00548	0.02201	0.01	0	19	0	
39.35298	0.0533	0.01	0	19	1	
36.58816	-0.52454	0.01	0.6	25	0	
38.29003	-0.13901	0.01	0.1	75	0	
39.05472	0.25505	0.01	0	23	0	
37.73329	0.15276	0.01	0	1	0	
39.22749	0.16566	0.01	0	2	0	
38.03202	0.17635	0.01	0	3	0	
37.87999	0.19228	0.01	0	5	0	
44.0865	0.24065	0.01	0	2	0	
54.51474	0.34014	0.01	0	0	0	
31.53314	0.15208	0.01	0	4	0	
28.11033	0.12234	0.01	0	1	0	
27.44413	0.18699	0.01	0.3	13	0	
27.90239	0.08073	0.01	0	0	0	
28.81898	0.14228	0.01	0	11	1	
34.4319	0.12104	0.01	0	8	0	
37.56007	0.44117	0.01	0.1	14	0	
34.92801	0.21817	0.01	0	2	0	
35.56253	0.14221	0.01	0	35	0	
37.7657	0.25876	0.01	0	0	0	
39.63137	0.25961	0.01	0	17	0	
39.60746	0.30323	0.01	0	2	0	
37.31048	0.31853	0.01	0	1	0	
39.97661	0.38817	0.01	0	4	0	
25.9557	0.32904	0.01	0	7	0	
24.62107	0.15593	0.01	0	0	0	
24.52013	0.1709	0.01	0	2	0	
29.20681	0.21415	0.01	0.1	3	0	
31.8709	0.33343	0.01	0	7	0	
34.07846	0.29159	0.01	0	2	0	
32.7614	0.30459	0.01	0	2	0	
33.48245	0.35181	0.01	0	3	0	
34.31142	0.37658	0.01	0	3	0	
34.83708	0.41981	0.01	0	4	0	
34.04661	0.38495	0.01	0	0	0	
21.15214	0.24889	0.01	0	2	0	
23.78674	0.26769	0.01	0	1	0	
25.61488	0.05947	0.01	0.3	54	0	
28.37339	0.20543	0.01	0.1	4	0	
31.29248	0.28062	0.01	0.1	0	0	
30.50408	0.25471	0.01	0.1	6	0	
30.03938	0.39342	0.01	0	1	0	
29.27757	0.27452	0.01	0.2	19	0	
21.9297	0.27379	0.01	0	9	0	
23.4324	0.34785	0.01	0	4	0	
25.12883	0.396	0.01	0	5	0	
27.03799	0.46114	0.01	0	4	0	
26.65474	0.5033	0.01	0	6	0	
20.66939	0.45473	0.01	0	5	0	
21.58976	0.52458	0.01	0	6	0	
30.11.2019	12:00:00					
5.75						
13.58						
27.86113	0.1137	0.01	0	5	0	
29.99071	0.10038	0.01	0	3	0	
27.18391	0.09046	0.01	0	7	0	
25.3699	0.07444	0.01	0	5	0	
25.36095	0.07333	0.01	0	8	0	
26.79703	0.09007	0.01	0	7	0	
26.0353	0.08071	0.01	0	7	0	
37.98831	0.07178	0.01	0.1	63	0	
35.41977	0.57076	0.01	0.6	23	0	
36.95672	0.45385	0.01	0.3	5	0	
38.11095	0.06738	0.01	0	3	1	
36.65503	0.07046	0.01	0	7	0	
38.49876	0.08425	0.01	0	11	0	
37.02772	0.06703	0.01	0	27	0	
37.15156	0.07082	0.01	0	30	0	
42.83051	0.20718	0.01	0	2	0	
52.84563	0.30256	0.01	0	2	0	
30.25591	0.21191	0.01	0	13	0	
27.27037	0.14026	0.01	0	1	0	
26.72536	0.16832	0.01	0.1	3	0	
27.04955	0.0953	0.01	0	2	0	
27.78365	0.11696	0.01	0	43	1	
33.22711	0.11538	0.01	0	1	0	
36.52339	0.53308	0.01	0.2	9	0	
33.9598	0.12251	0.01	0	10	0	
34.47319	-0.00201	0.01	0.2	129	0	
36.66113	0.2443	0.01	0	0	0	
38.64862	0.30126	0.01	0	12	0	
38.64095	0.28537	0.01	0	0	0	
36.35051	0.30116	0.01	0	1	0	
38.87394	0.35249	0.01	0	2	0	
25.19027	0.19998	0.01	0	4	0	
23.83698	0.11793	0.01	0	27	0	
23.78514	0.19879	0.01	0	4	0	
28.29993	0.23707	0.01	0	0	0	
31.11973	0.50602	0.01	0.3	11	0	
32.98053	0.21415	0.01	0	6	0	
31.79901	0.17279	0.01	0.1	0	0	
32.52117	0.3859	0.01	0	2	0	
33.4461	0.20896	0.01	0.1	9	0	
34.09329	0.21739	0.01	0.1	18	0	
33.23626	0.39032	0.01	0	3	1	
20.58751	0.21296	0.01	0	1	0	
23.2065	0.2523	0.01	0	4	0	
24.87197	0.32688	0.01	0	11	0	
27.56081	0.33018	0.01	0	4	0	
30.40593	0.39669	0.01	0	5	0	
29.67601	0.43236	0.01	0	5	0	
29.30251	0.44938	0.01	0	0	0	
28.38285	0.43723	0.01	0	1	0	
21.23521	0.20816	0.01	0.1	6	0	
22.71293	0.19459	0.01	0.2	1	0	
24.37551	0.27522	0.01	0.1	2	0	
26.28527	0.29918	0.01	0.2	6	0	
26.05765	0.28263	0.01	0.2	15	0	
20.13549	0.3806	0.01	0	4	0	
21.03416	0.4328	0.01	0	4	0	
30.11.2019	18:00:00					
9.41						
13.69						
28.97029	0.09822	0.01	0	21	0	
30.93531	0.10791	0.01	0	2	0	
28.40102	0.11345	0.01	0	6	0	
26.38302	0.08924	0.01	0	4	0	
26.39069	0.05327	0.01	0	11	0	
27.85087	0.03448	0.01	0	13	0	
27.3597	0.01058	0.01	0.1	19	1	
39.44812	0.32072	0.01	0	12	1	
36.69652	-0.14333	0.01	0.1	96	0	
38.75392	0.06063	0.01	0	190	0	
39.45281	0.13178	0.01	0	34	0	
37.6654	0.13541	0.01	0	16	0	
39.40102	0.20244	0.01	0	12	0	
37.3619	0.18139	0.01	0	0	0	
37.83425	0.14828	0.01	0	6	0	
42.9166	0.14092	0.01	0	4	0	
53.69471	0.19442	0.01	0.1	2	0	
31.51481	0.10495	0.01	0	5	0	
28.4085	0.16823	0.01	0.1	40	0	
27.71941	0.06139	0.01	0	34	0	
28.05446	0.14798	0.01	0	1	0	
28.96396	0.18036	0.01	0	8	0	
34.49225	0.16533	0.01	0	16	0	
37.17404	0.27	0.01	0.1	38	0	
34.80853	0.25673	0.01	0	15	0	
35.60792	0.33683	0.01	0.1	14	0	
37.68799	0.26652	0.01	0	0	0	
39.28791	0.19055	0.01	0	2	1	
38.93447	0.21027	0.01	0.1	4	0	
36.67765	0.2042	0.01	0	1	0	
38.97037	0.27914	0.01	0	3	0	
26.00253	0.20891	0.01	0	35	0	
24.7252	0.05621	0.01	0	3	0	
24.59059	0.16668	0.01	0	3	0	
28.98084	0.46869	0.01	0.3	31	0	
32.02088	0.12291	0.01	0	83	0	
33.86738	0.32085	0.01	0	7	0	
32.61303	0.30374	0.01	0	2	0	
33.51116	0.39358	0.01	0.1	15	0	
34.08986	0.41598	0.01	0	2	0	
34.17517	0.37949	0.01	0	3	0	
33.26326	0.31055	0.01	0	3	1	
21.10739	0.20043	0.01	0.1	36	0	
23.57644	0.11703	0.01	0	47	0	
25.41938	0.29991	0.01	0.1	21	0	
28.22995	0.18377	0.01	0.1	25	0	
31.04825	0.35344	0.01	0	4	0	
30.28042	0.38303	0.01	0	4	0	
29.79995	0.46379	0.01	0	3	0	
28.55464	0.42864	0.01	0	0	0	
21.42793	0.12729	0.01	0.6	69	0	
23.14453	0.3585	0.01	1.3	76	0	
24.81289	0.255	0.01	0.1	0	0	
26.71196	0.3013	0.01	0.2	9	0	
26.36561	0.26988	0.01	0.3	24	0	
20.22359	0.29888	0.01	0	7	0	
21.21885	0.47086	0.01	0.1	8	0	
01.12.2019	0:00:00					
4.07						
13.68						
32.93799	0.10513	0.01	0	1	0	
34.73503	0.13635	0.01	0	1	0	
31.72245	0.1018	0.01	0	7	0	
29.361	0.10217	0.01	0	21	0	
29.34281	0.30673	0.01	0.6	1	0	
30.88796	0.27059	0.01	0.2	25	0	
31.56661	0.56499	0.01	1.2	61	0	
44.17223	0.13872	0.01	0	8	1	
39.69223	-0.08517	0.01	0.2	6	0	
42.60833	0.00004	0.01	0.1	89	0	
44.11973	0.02764	0.01	0.1	192	1	
42.20021	0.08179	0.01	0	15	0	
43.50481	0.1255	0.01	0	11	0	
40.58076	0.15368	0.01	0	6	0	
41.41639	0.16382	0.01	0	14	0	
46.35403	0.27028	0.01	0	8	0	
59.74219	0.42052	0.01	0	3	0	
35.62939	0.1959	0.01	0	2	0	
31.85988	0.23211	0.01	0	0	0	
30.76463	0.10297	0.01	0	87	0	
31.18982	0.12836	0.01	0	11	0	
32.93113	0.27623	0.01	0.1	0	1	
38.95477	0.18786	0.01	0	2	0	
41.47574	0.13479	0.01	0.2	14	1	
38.02531	0.19809	0.01	0	25	0	
39.33009	0.25863	0.01	0.1	16	0	
42.14353	0.18204	0.01	0.1	17	0	
43.24304	0.44396	0.01	0.1	19	1	
42.43912	0.2576	0.01	0	2	0	
39.86044	0.37458	0.01	0	2	0	
42.18049	0.40844	0.01	0	0	0	
29.10865	0.1981	0.01	0	8	0	
27.21947	0.26447	0.01	0.2	5	0	
27.56473	0.17379	0.01	0.1	3	0	
32.62712	0.38849	0.01	0.2	14	0	
34.91511	0.39628	0.01	0	0	0	
37.13125	0.34032	0.01	0.1	24	0	
35.5387	0.32213	0.01	0	3	1	
36.52622	0.45802	0.01	0	7	0	
37.66066	0.4431	0.01	0	4	0	
37.37395	0.44755	0.01	0	1	0	
35.80613	0.44759	0.01	0	6	0	
23.35943	0.37366	0.01	0.2	10	0	
25.91207	0.31559	0.01	0	8	0	
27.58963	0.12632	0.01	0.1	54	0	
30.67464	0.11953	0.01	0.3	28	0	
33.90975	0.37842	0.01	0.3	12	0	
33.07025	0.27589	0.01	0.2	3	0	
32.54346	0.40236	0.01	0.1	7	0	
30.93407	0.56453	0.01	0	3	0	
23.31634	0.38067	0.01	0.1	18	0	
24.83844	0.46864	0.01	0	0	0	
27.03076	0.47575	0.01	0.1	9	0	
28.96629	0.50959	0.01	0.3	15	0	
28.21283	0.61518	0.01	0	9	0	
21.71702	0.58036	0.01	0	3	0	
22.56598	0.57027	0.01	0.1	12	0	
01.12.2019	6:00:00					
1.45						
12.97						
37.47301	0.1417	0.01	0	4	0	
39.42141	0.16212	0.01	0	2	0	
35.59197	0.15689	0.01	0	1	0	
33.1765	0.09781	0.01	0	0	1	
32.99781	0.24951	0.01	0	4	0	
34.77326	0.23977	0.01	0.2	77	0	
35.80517	0.06375	0.01	0	15	1	
50.02706	0.09808	0.01	0	11	1	
44.5269	-0.64176	0.01	0.6	19	0	
48.64892	-0.23861	0.01	0.2	59	0	
49.29629	0.34328	0.01	0	17	1	
47.45748	0.21302	0.01	0	0	0	
48.26463	0.22851	0.01	0	0	0	
44.98929	0.21563	0.01	0	3	0	
46.28501	0.23799	0.01	0	2	0	
51.2242	0.28796	0.01	0	2	1	
68.2458	0.49126	0.01	0	3	0	
40.67231	0.2672	0.01	0	1	0	
35.98004	0.13917	0.01	0	4	0	
34.93868	0.113	0.01	0.1	2	0	
35.06462	0.10537	0.01	0.1	18	0	
37.45479	0.29139	0.01	0	6	1	
44.39122	0.29127	0.01	0	0	0	
45.61512	0.41504	0.01	0	31	1	
41.83758	0.29319	0.01	0	0	0	
44.1109	0.32703	0.01	0	14	0	
46.95307	0.36808	0.01	0	3	0	
47.98738	0.28939	0.01	0	12	0	
46.87283	0.38145	0.01	0	0	1	
43.94906	0.38358	0.01	0	1	1	
46.08279	0.39291	0.01	0	1	1	
31.95935	0.21089	0.01	0	9	0	
30.31086	0.13988	0.01	0	0	1	
31.006	0.18723	0.01	0.1	2	0	
36.69931	0.2626	0.01	0.1	7	0	
39.45209	0.00708	0.01	0.2	45	0	
41.05769	0.38257	0.01	0	2	0	
39.05813	0.40404	0.01	0	1	0	
40.69731	0.40987	0.01	0	11	0	
41.57113	0.48235	0.01	0	3	0	
40.88879	0.51806	0.01	0	3	0	
38.46318	0.47237	0.01	0	4	1	
25.80543	0.35052	0.01	0	4	0	
28.54021	0.4051	0.01	0	3	0	
30.32806	0.21184	0.01	0.3	21	0	
34.05691	0.35185	0.01	0	4	0	
37.15899	0.30062	0.01	0.1	2	0	
36.02608	0.38584	0.01	0.1	1	0	
35.38688	0.54004	0.01	0	0	0	
33.15935	0.42116	0.01	0.1	9	1	
25.29346	0.31668	0.01	0.1	12	0	
26.90188	0.44781	0.01	0	3	0	
29.3649	0.51075	0.01	0	4	0	
31.45433	0.59562	0.01	0	3	0	
30.07247	0.64231	0.01	0	3	0	
23.30223	0.58878	0.01	0	4	0	
23.96796	0.63359	0.01	0	1	0	
01.12.2019	12:00:00					
3.22						
13.77						
38.85066	0.12048	0.01	0	0	0	
41.07989	0.08621	0.01	0	9	0	
36.93692	0.12869	0.01	0	9	0	
34.5717	0.16381	0.01	0	16	1	
34.52214	0.27714	0.01	0	91	0	
36.24857	0.34129	0.01	0.2	6	0	
37.6648	0.09774	0.01	0	3	1	
52.87401	0.12023	0.01	0.1	19	1	
46.64797	-0.76124	0.01	0.2	12	0	
50.71443	-0.23803	0.01	0.2	27	0	
52.4339	0.13185	0.01	0	15	1	
50.40939	0.22394	0.01	0	4	0	
51.55941	0.22066	0.01	0	6	0	
47.68952	0.26188	0.01	0	1	0	
49.31462	0.3098	0.01	0	9	0	
54.31672	0.30003	0.01	0	9	1	
73.24279	0.50757	0.01	0	1	0	
42.14823	0.22184	0.01	0	2	1	
37.44844	0.22361	0.01	0	0	0	
36.45517	0.2188	0.01	0.4	51	0	
36.35987	0.1524	0.01	0.2	8	0	
39.09722	0.29775	0.01	0.1	24	1	
46.96704	0.19436	0.01	0	7	0	
48.74225	0.26053	0.01	0	11	1	
43.89972	0.33026	0.01	0	10	0	
45.94348	0.32725	0.01	0	11	0	
49.51801	0.38531	0.01	0	4	0	
50.94443	0.38188	0.01	0.1	3	1	
49.76651	0.483	0.01	0	5	0	
46.46926	0.42753	0.01	0	0	1	
48.85766	0.47966	0.01	0	7	1	
33.0692	0.30396	0.01	0.1	0	0	
31.12446	0.11639	0.01	0.2	40	0	
32.1118	0.17222	0.01	0.1	8	0	
38.18369	0.21586	0.01	0.4	98	0	
41.25362	0.29785	0.01	0.1	36	0	
43.08241	0.16096	0.01	0	3	0	
40.89308	0.20603	0.01	0.1	33	1	
42.19343	0.47339	0.01	0	6	0	
43.62287	0.43609	0.01	0	1	0	
43.1033	0.58039	0.01	0	5	0	
40.65608	0.60212	0.01	0	4	1	
26.51219	0.30827	0.01	0.1	41	0	
29.67972	0.56939	0.01	0.1	16	0	
31.70566	0.64716	0.01	0	8	0	
35.44507	0.3953	0.01	0	3	0	
38.5221	0.26532	0.01	0.3	28	0	
37.4207	0.43666	0.01	0.3	17	0	
36.80106	0.71478	0.01	0	2	0	
34.4126	0.58301	0.01	0.1	0	1	
25.99643	0.39365	0.01	0	0	0	
27.71448	0.41245	0.01	0	13	0	
30.28346	0.6579	0.01	0.1	0	0	
32.43709	0.64872	0.01	0	8	0	
30.9608	0.55439	0.01	0.2	0	1	
23.69098	0.33378	0.01	0.2	17	1	
24.55232	0.49152	0.01	0	3	1	
01.12.2019	18:00:00					
8.43						
13.75						
33.6236	0.08461	0.01	0	16	0	
35.43522	0.05589	0.01	0	28	0	
32.46263	0.04842	0.01	0.1	72	0	
30.50745	0.18239	0.01	0	18	0	
30.37125	0.21708	0.01	0.4	27	0	
31.55115	0.24328	0.01	0.1	3	0	
32.19581	0.11585	0.01	0	31	0	
45.66896	0.1506	0.01	0	33	0	
41.41543	0.39968	0.01	0.4	38	0	
44.39728	0.46357	0.01	0.2	10	0	
46.02123	0.16773	0.01	0	3	1	
44.37346	0.09521	0.01	0	10	0	
45.89125	0.11564	0.01	0	0	0	
41.97543	0.06277	0.01	0.1	56	0	
43.23248	0.1121	0.01	0.1	36	0	
47.70405	0.2465	0.01	0	1	0	
61.07166	0.37357	0.01	0	0	0	
35.84277	0.23328	0.01	0	10	1	
32.45449	0.14984	0.01	0	20	0	
31.71195	0.03209	0.01	0	135	0	
31.55791	0.19404	0.01	0	9	0	
33.23905	0.07123	0.01	0.4	124	0	
40.5786	0.33412	0.01	0.1	22	0	
42.37901	-0.08392	0.01	0.3	54	0	
38.652	0.19302	0.01	0	0	0	
40.2236	0.31671	0.01	0	6	0	
43.71672	0.17136	0.01	0	32	0	
45.44097	0.20578	0.01	0	3	1	
44.05339	0.20446	0.01	0.1	13	0	
41.01095	0.41166	0.01	0.1	11	1	
43.2624	0.36407	0.01	0	10	0	
29.0447	0.3114	0.01	0.2	20	0	
27.43387	0.1849	0.01	0	37	0	
27.98699	0.08205	0.01	0.2	29	0	
33.34553	0.32464	0.01	0.3	8	0	
35.72756	0.56544	0.01	0.2	16	0	
37.83956	0.17299	0.01	0.1	17	0	
36.1912	0.32422	0.01	0	7	0	
37.35721	0.48226	0.01	0	8	0	
38.9934	0.45649	0.01	0	11	0	
38.66085	0.48735	0.01	0	3	0	
36.69558	0.41832	0.01	0	0	1	
23.63422	0.24339	0.01	0.1	19	0	
26.3219	0.35695	0.01	0	5	0	
27.91193	0.26448	0.01	0.1	1	0	
31.24057	0.48652	0.01	0.2	18	0	
34.1671	0.17541	0.01	0.1	15	0	
33.51871	0.34904	0.01	0.1	4	0	
33.28283	0.38198	0.01	0.1	2	0	
31.44305	0.26269	0.01	0.4	35	0	
23.34825	0.25431	0.01	0.1	4	0	
25.05438	0.48742	0.01	0.4	31	0	
27.19891	0.47137	0.01	0	6	0	
29.30374	0.56462	0.01	0	1	0	
28.47216	0.59107	0.01	0	4	0	
21.87707	0.63045	0.01	0.3	22	0	
22.62925	0.56298	0.01	0	1	0	
02.12.2019	0:00:00					
3.98						
13.69						
35.79764	0.09352	0.01	0	19	0	
37.32453	0.14584	0.01	0	6	0	
34.25984	0.16253	0.01	0	1	0	
32.26984	0.11786	0.01	0	24	1	
31.61085	-0.21126	0.01	0.4	56	0	
33.1413	-0.01694	0.01	0.1	174	0	
34.19223	0.04651	0.01	0	35	1	
48.60636	0.12917	0.01	0	2	1	
43.06384	-0.45874	0.01	0.4	25	0	
46.67035	-0.01806	0.01	0	39	0	
48.21487	0.30644	0.01	0	19	0	
47.1299	0.22457	0.01	0	3	0	
47.95865	0.19415	0.01	0	12	0	
43.57938	0.20866	0.01	0	14	0	
44.82622	0.26031	0.01	0	6	0	
49.17703	0.29594	0.01	0	11	0	
63.84605	0.34721	0.01	0	11	0	
38.36676	0.16439	0.01	0	25	0	
34.67913	0.25565	0.01	0.1	17	0	
33.71292	0.1823	0.01	0	0	0	
33.40003	0.19929	0.01	0	10	0	
35.45719	0.19318	0.01	0.1	19	0	
43.16943	0.31825	0.01	0	6	0	
44.5646	0.17255	0.01	0.1	95	0	
40.19634	0.22613	0.01	0	11	0	
42.32016	0.40572	0.01	0	4	0	
46.35468	0.21325	0.01	0	13	0	
47.78939	0.1891	0.01	0.1	14	1	
45.83577	0.303	0.01	0.1	19	0	
42.67164	0.31205	0.01	0	2	1	
44.95939	0.37368	0.01	0	5	0	
30.80738	0.35901	0.01	0.1	15	0	
29.06585	0.24335	0.01	0	35	0	
29.84945	0.22021	0.01	0	10	0	
35.26686	0.32445	0.01	0	10	0	
38.03058	0.48472	0.01	0.1	30	0	
39.56891	0.52223	0.01	0.2	12	0	
37.7266	0.20089	0.01	0.1	22	1	
39.51621	0.42112	0.01	0	1	0	
41.07403	0.39388	0.01	0	5	0	
40.46156	0.31722	0.01	0	10	1	
37.97825	0.2	0.01	0.2	49	1	
25.03517	0.18599	0.01	0	32	0	
27.69071	0.27642	0.01	0.2	26	0	
29.36292	0.41421	0.01	0.2	25	0	
32.69638	0.52725	0.01	0.1	2	0	
35.92396	0.48747	0.01	0	3	0	
35.14041	0.51861	0.01	0	10	0	
34.92948	0.52607	0.01	0	1	1	
32.68571	0.54744	0.01	0	0	0	
24.26769	0.35727	0.01	0.2	7	0	
25.96722	0.61001	0.01	0.4	20	0	
28.22029	0.27842	0.01	0.1	21	0	
30.60754	0.39514	0.01	0.1	10	1	
29.67722	0.36228	0.01	0.3	17	0	
22.69242	0.70526	0.01	0.4	0	0	
23.5246	0.5085	0.01	0	5	0	
02.12.2019	6:00:00					
1.21						
13						
41.02088	0.13816	0.01	0	0	0	
42.59724	0.0757	0.01	0	25	0	
38.71964	0.1448	0.01	0	3	0	
36.53861	0.11006	0.01	0	22	0	
36.60277	0.30756	0.01	0.1	66	0	
37.61671	0.27243	0.01	0.1	124	0	
39.29409	0.09372	0.01	0	7	0	
55.50318	0.13838	0.01	0	0	1	
47.84059	-0.58144	0.01	0.5	10	0	
52.84829	-0.21988	0.01	0.3	44	0	
54.4378	0.26359	0.01	0	0	1	
53.39732	0.24503	0.01	0	0	0	
53.67992	0.26232	0.01	0	0	0	
48.55828	0.23947	0.01	0	1	0	
50.34147	0.25886	0.01	0	0	0	
55.0761	0.31387	0.01	0	1	1	
73.27179	0.52347	0.01	0	1	1	
43.99122	0.29898	0.01	0	1	0	
39.33686	0.26084	0.01	0	2	0	
38.34869	0.23372	0.01	0	2	0	
37.75411	0.2392	0.01	0	1	0	
