U0(mV)	U90(mV)	I(mA)	errorU0(%)	errorU90(%)	TxV(V)	
06.02.2019	18:00:00 ! data and time
7.52 ! temperature c
13.69 ! External battery voltage V
136.92401	6.65857	0.001	0	0	2	
141.10139	7.68086	0.001	0	0	2	
131.56977	6.4766	0.001	0	3	4	
146.5007	7.27652	0.001	0	2	2	
137.54002	6.41294	0.001	0.1	3	2	
137.41183	5.84979	0.001	0.2	5	2	
131.98686	4.86008	0.001	0.4	7	2	
129.3043	3.82662	0.001	0.5	5	2	
134.72488	4.24164	0.001	0.5	0	2	
79.75637	8.23532	0.001	1.2	1	1	
69.82942	6.57654	0.001	1.2	4	2	
78.11819	6.35461	0.001	1.2	9	2	
83.77968	9.11769	0.001	0.2	1	2	
75.29579	8.33344	0.001	0	0	4	
69.61589	8.01057	0.001	0.1	2	2	
79.99186	8.35863	0.001	0	0	2	
77.56863	7.84095	0.001	0	1	2	
70.69565	8.09798	0.001	0	2	1	
74.73751	8.02448	0.001	0	0	2	
80.08834	7.50339	0.001	0.1	0	4	
77.80648	7.98327	0.001	0	0	2	
73.17053	7.34531	0.001	0.2	1	2	
72.41231	6.63609	0.001	0.3	3	2	
35.02837	6.11335	0.001	1.1	3	2	
38.53116	5.75522	0.001	0.9	2	5	
36.56546	5.0262	0.001	1.5	1	2	
40.9723	5.60466	0.001	1.3	0	2	
39.00129	4.62289	0.001	1.5	3	2	
42.61333	4.52688	0.001	1.8	7	1	
40.58386	5.16257	0.001	0.9	5	2	
41.77315	6.55784	0.001	0.4	1	2	
40.92073	6.22447	0.001	0.2	2	2	
41.69031	6.45387	0.001	0	1	2	
38.87715	5.79898	0.001	0	0	4	
19.5012	4.84242	0.001	0.1	3	2	
20.03843	4.77498	0.001	0	2	2	
21.59855	4.47757	0.001	0.2	0	2	
21.92051	4.6059	0.001	0	1	1	
22.70375	4.73107	0.001	0.1	1	1	
22.17169	4.36389	0.001	0.3	0	2	
22.32264	3.79096	0.001	1.6	1	2	
23.05949	3.44003	0.001	1.6	4	2	
12.6661	2.07078	0.001	1.7	4	1	
12.72722	2.46906	0.001	0.7	2	2	
12.78669	2.32855	0.001	0.3	2	2	
14.13664	2.71095	0.001	0.1	4	2	
13.37003	2.55134	0.001	0.5	3	2	
75.41431	14.74824	0.01	0	0	2	
80.14987	11.13646	0.01	0.1	0	25	
05.08.2019	18:00:00					
-0.43						
12.17						
135.43164	9.60684	0.001	0.2	0	13	
152.19866	9.43859	0.001	0	1	2	
132.34654	8.09956	0.001	0	0	2	
138.10049	8.05762	0.001	0.1	1	1	
132.8898	7.38267	0.001	0.2	3	1	
160.70606	7.73147	0.001	0.2	4	1	
116.33789	4.58414	0.001	0.4	6	2	
155.63182	4.93503	0.001	0.4	3	5	
135.09274	3.9099	0.001	0.6	3	2	
140.52398	5.14364	0.001	0.6	3	2	
132.12583	4.23986	0.001	0.4	6	4	
146.74397	6.23884	0.001	0.2	3	2	
136.77947	6.82133	0.001	0	2	2	
137.02688	6.70335	0.001	0	1	2	
131.77455	6.33773	0.001	0	1	2	
128.53024	5.90281	0.001	0	3	2	
133.44869	6.5955	0.001	0	1	2	
79.25164	11.34413	0.001	0.1	5	1	
67.08376	8.89501	0.001	0.3	1	2	
74.19725	8.83379	0.001	0.4	0	2	
80.85779	8.37225	0.001	0.3	4	2	
72.49256	6.96342	0.001	0.9	3	2	
67.10741	5.73822	0.001	1.2	2	2	
78.82702	5.82686	0.001	0.8	0	2	
76.41285	5.96978	0.001	0.6	2	2	
70.07472	5.47901	0.001	1.1	4	2	
75.2195	5.80149	0.001	0.8	6	2	
79.60631	7.37737	0.001	0.1	1	2	
77.57921	7.73885	0.001	0	0	2	
73.2397	7.4057	0.001	0.1	0	2	
72.65332	7.13366	0.001	0	0	2	
36.20042	7.20648	0.001	0.8	2	2	
38.93188	7.0745	0.001	0.9	0	2	
36.09396	5.05236	0.001	1.9	2	2	
40.56526	5.72875	0.001	1.2	0	2	
38.38993	4.76713	0.001	1.1	2	2	
42.07135	4.4615	0.001	1.8	3	1	
40.45236	4.4311	0.001	1.4	9	2	
41.75627	6.45815	0.001	0.1	0	1	
40.41308	6.12567	0.001	0.2	1	2	
41.42889	6.32045	0.001	0.1	1	2	
38.46951	5.97676	0.001	0	1	2	
19.58225	4.91783	0.001	0.9	1	2	
20.25214	4.74006	0.001	0.6	1	2	
21.60672	4.60357	0.001	0.1	2	2	
21.7454	4.44445	0.001	0	0	1	
22.53689	4.47283	0.001	0	1	1	
22.11388	4.32691	0.001	0.5	0	2	
21.38292	4.30247	0.001	0.9	2	2	
21.75574	3.54092	0.001	1.5	2	2	
12.14967	2.48568	0.001	1.9	10	2	
12.14588	2.16317	0.001	1.3	4	2	
12.32501	1.77517	0.001	1.6	2	2	
14.11009	2.41063	0.001	1.8	10	2	
13.20971	2.65676	0.001	0	1	2	
74.91521	14.65028	0.01	0.1	1	2	
80.19892	11.79799	0.01	0	0	24	
06.08.2019	0:00:00					
-0.16						
12.11						
132.69958	9.27428	0.001	0.1	0	13	
151.06576	8.07353	0.001	0.2	3	2	
128.748	7.70512	0.001	0	0	1	
134.96592	7.52361	0.001	0	0	1	
130.8854	7.45037	0.001	0	0	1	
159.28143	8.54368	0.001	0	0	1	
114.0863	5.82353	0.001	0	1	2	
152.51614	7.54013	0.001	0.1	3	2	
131.75657	5.93464	0.001	0.2	4	2	
135.73968	5.92288	0.001	0.3	5	2	
127.43782	4.49576	0.001	0.5	5	2	
143.23812	4.28142	0.001	0.6	1	2	
135.93298	4.32244	0.001	0.5	2	2	
137.45758	3.89026	0.001	0.6	8	2	
133.4629	3.64247	0.001	0.6	15	2	
127.84217	5.97623	0.001	0	2	2	
132.80337	6.67184	0.001	0	1	2	
80.34924	10.34588	0.001	0.1	3	1	
66.22646	7.31267	0.001	0.7	4	2	
73.59679	6.58823	0.001	0.9	4	2	
81.69797	6.3153	0.001	1.1	2	2	
74.11517	6.71384	0.001	0.6	0	4	
68.24464	5.57293	0.001	1.1	3	2	
79.96216	5.78388	0.001	0.9	5	2	
78.40351	4.78381	0.001	1.1	13	2	
69.04263	7.38288	0.001	0.2	1	1	
73.46118	7.56595	0.001	0	0	2	
78.88614	7.3425	0.001	0	0	4	
77.20723	7.73978	0.001	0	1	2	
72.71178	7.40143	0.001	0	0	2	
72.10367	7.10003	0.001	0	0	2	
36.28395	7.28742	0.001	0.1	2	2	
38.71086	6.84408	0.001	0.1	0	4	
36.35065	6.5755	0.001	0.3	1	2	
40.35512	6.51459	0.001	0.6	3	2	
37.6417	5.073	0.001	1	4	2	
40.45277	4.49483	0.001	1.6	4	2	
39.0292	4.59665	0.001	1.2	0	2	
40.92395	5.15869	0.001	1.2	1	1	
40.60943	4.46467	0.001	1.5	4	2	
42.15691	4.8758	0.001	1.2	5	2	
38.82159	5.45875	0.001	0.2	1	4	
19.60081	4.40631	0.001	0.6	3	2	
20.56198	4.5063	0.001	0.3	2	2	
22.09605	4.38683	0.001	0.2	2	2	
22.68222	4.45078	0.001	0	4	1	
23.28472	4.71026	0.001	0.1	3	1	
22.65116	4.60047	0.001	0.1	2	2	
21.72892	4.8004	0.001	0.1	0	2	
21.98632	4.37334	0.001	0.2	0	2	
11.81577	2.39656	0.001	0.9	3	1	
12.12472	2.24536	0.001	1.2	4	2	
12.24685	1.78679	0.001	1.5	5	2	
13.75736	2.00291	0.001	1.8	2	2	
13.16243	2.00329	0.001	1.4	0	2	
75.01787	15.5381	0.01	0	0	2	
79.59278	12.31134	0.01	0	0	23	
06.08.2019	6:00:00					
-1.91						
12.11						
143.51841	10.19686	0.001	0	2	14	
158.10165	9.65615	0.001	0.3	4	2	
138.00769	6.83737	0.001	0.5	7	2	
148.33178	4.93109	0.001	0.8	18	1	
139.17387	8.39808	0.001	0	0	2	
167.26081	9.5499	0.001	0	0	1	
120.76969	6.55924	0.001	0	1	2	
159.12138	8.46271	0.001	0.2	0	3	
137.39331	6.75364	0.001	0	0	2	
140.64338	7.49942	0.001	0.1	2	2	
129.35627	5.87175	0.001	0.2	8	3	
143.60018	5.63261	0.001	0.4	6	2	
134.98623	4.28462	0.001	0.5	6	2	
135.70108	3.8326	0.001	0.6	0	2	
131.09777	4.01328	0.001	0.5	2	2	
128.63317	3.5114	0.001	0.5	8	2	
134.92166	3.69996	0.001	0.6	17	2	
82.61313	11.09696	0.001	0.4	2	1	
70.31671	9.38116	0.001	0.1	1	2	
77.81604	9.5871	0.001	0	1	2	
84.89176	10.23086	0.001	0	1	2	
76.40017	8.7286	0.001	0	0	4	
69.6788	8.74448	0.001	0	0	2	
80.25496	8.57312	0.001	0.1	0	2	
77.25934	7.85132	0.001	0.2	1	2	
69.33696	7.56642	0.001	0.3	2	1	
73.1272	6.53262	0.001	0.6	4	2	
79.15798	5.89064	0.001	0.6	2	4	
77.22804	5.69123	0.001	0.8	0	2	
73.15489	5.85535	0.001	0.6	1	2	
73.03602	5.24732	0.001	0.8	3	2	
37.38153	6.13077	0.001	1.4	13	2	
38.51353	7.20324	0.001	0	0	4	
36.84766	7.22656	0.001	0	1	2	
40.8025	7.68346	0.001	0	0	2	
38.29078	6.58033	0.001	0.1	0	2	
40.70685	6.52765	0.001	0.4	2	1	
38.64698	5.4262	0.001	0.8	3	2	
40.0829	5.27161	0.001	1.3	4	2	
39.66002	4.5853	0.001	1.4	2	2	
41.22731	5.29155	0.001	0.9	0	2	
39.02968	4.80506	0.001	0.7	1	5	
19.16015	4.43595	0.001	1.5	14	2	
18.83367	4.02012	0.001	1.1	3	2	
20.8228	3.1071	0.001	1.9	4	2	
21.53322	3.23141	0.001	1.8	1	2	
22.68701	3.45328	0.001	1.6	0	1	
22.75078	4.3745	0.001	0.1	2	2	
22.04699	4.81494	0.001	0	2	2	
22.30803	4.54543	0.001	0	2	2	
12.04468	2.71199	0.001	0.1	4	1	
12.20354	2.72819	0.001	0	2	2	
12.19165	2.4346	0.001	0	0	2	
13.27931	2.74587	0.001	0.2	0	2	
12.60391	2.40757	0.001	0.5	1	2	
72.80437	14.58673	0.01	0	0	2	
77.99329	10.98313	0.01	0	0	25	
06.08.2019	12:00:00					
-1.88						
12.11						
150.83207	12.23013	0.001	0.2	0	16	
166.51077	11.49002	0.001	0	0	2	
147.58389	9.94915	0.001	0	0	2	
152.40933	9.61546	0.001	0	0	1	
145.30928	9.15044	0.001	0	0	2	
173.57386	10.26091	0.001	0	0	1	
125.76052	6.70367	0.001	0.1	3	2	
163.89582	7.27676	0.001	0.2	5	5	
141.10061	5.57113	0.001	0.4	7	2	
144.33293	5.87445	0.001	0.5	3	2	
134.07579	4.57389	0.001	0.4	0	5	
147.57701	4.87107	0.001	0.5	3	2	
138.66134	4.28269	0.001	0.5	7	2	
139.19018	3.75944	0.001	0.6	17	2	
130.82696	6.32587	0.001	0	1	2	
127.1861	6.00727	0.001	0	2	2	
132.21533	6.60344	0.001	0	1	2	
83.50585	12.28281	0.001	0	2	2	
72.12348	10.13032	0.001	0	1	2	
78.47784	10.26708	0.001	0	1	2	
84.76699	10.6571	0.001	0	0	2	
77.09832	8.6321	0.001	0.2	2	4	
69.51612	8.20559	0.001	0.4	3	2	
80.45372	7.22983	0.001	0.7	4	2	
77.90792	6.22463	0.001	0.8	3	2	
70.51939	5.8646	0.001	1	1	2	
74.95072	6.38855	0.001	0.7	1	2	
81.23373	5.85565	0.001	0.5	2	4	
79.49056	5.69946	0.001	0.9	6	2	
74.36295	6.59619	0.001	0.4	3	2	
72.75106	7.09805	0.001	0	0	2	
36.50651	7.20145	0.001	0.3	2	2	
38.73442	7.08666	0.001	0	0	5	
35.56017	6.53868	0.001	0.6	2	2	
39.4842	6.35392	0.001	1	3	2	
37.99763	5.17481	0.001	1.1	2	2	
41.16967	5.04258	0.001	1.4	0	2	
39.69466	4.93548	0.001	1.1	1	2	
41.70564	5.09118	0.001	1.6	3	2	
41.3452	4.78848	0.001	1.4	6	2	
41.63124	6.13054	0.001	0.3	1	2	
38.88283	5.73782	0.001	0	0	5	
18.70904	4.45762	0.001	0.5	3	2	
19.47218	4.5304	0.001	0.1	2	2	
21.47776	4.34918	0.001	0.1	2	2	
21.85169	4.54638	0.001	0.1	3	1	
22.66347	4.76415	0.001	0.1	2	1	
22.2101	4.59251	0.001	0	1	2	
21.41197	4.90848	0.001	0	0	2	
21.61723	4.42511	0.001	0.2	1	2	
11.37427	2.33756	0.001	0.4	1	2	
11.76045	2.11409	0.001	1	4	2	
11.99568	1.77269	0.001	1.2	3	2	
13.1846	1.86977	0.001	1.9	3	2	
12.80543	1.95649	0.001	1.3	0	2	
72.41414	13.51138	0.01	0	0	2	
78.19108	10.31121	0.01	0	0	25	
06.08.2019	18:00:00					
-1.75						
12.43						
157.3561	11.90766	0.001	0	1	16	
173.04277	8.37239	0.001	0.7	0	2	
155.15251	7.79278	0.001	0.6	2	2	
160.32968	6.29745	0.001	0.9	7	2	
153.86419	6.38601	0.001	0.8	9	2	
179.67985	10.75527	0.001	0.1	0	2	
130.288	7.51755	0.001	0	2	2	
168.53067	8.9473	0.001	0.1	3	4	
145.8704	7.46171	0.001	0.1	0	2	
147.87608	8.3069	0.001	0	2	2	
136.16494	6.22514	0.001	0.1	5	5	
148.4111	6.4982	0.001	0.3	5	2	
138.41841	5.05721	0.001	0.5	5	2	
137.61938	4.09206	0.001	0.6	3	2	
132.18524	4.10053	0.001	0.5	2	2	
129.2763	3.77831	0.001	0.5	4	2	
134.96559	4.00113	0.001	0.6	10	2	
85.79685	11.5086	0.001	0.6	4	2	
73.11252	10.62161	0.001	0.2	0	2	
78.90009	10.03594	0.001	0.4	1	2	
84.89292	9.11213	0.001	0.7	4	2	
78.44734	7.60449	0.001	0.7	3	5	
71.10379	6.29982	0.001	1.2	1	2	
82.91641	7.2172	0.001	0.7	1	2	
80.32958	6.36135	0.001	0.8	3	2	
73.19602	5.93308	0.001	1.2	6	2	
76.87756	6.85235	0.001	0.5	5	2	
81.34414	7.60676	0.001	0	0	4	
78.87385	8.03432	0.001	0.1	0	2	
73.984	7.60138	0.001	0	0	2	
73.03489	7.31448	0.001	0.1	0	2	
36.74942	7.67839	0.001	0.6	3	2	
38.7051	7.7519	0.001	0.6	1	2	
36.50359	7.38277	0.001	0	1	2	
40.16658	7.71501	0.001	0.2	0	2	
38.1506	6.76979	0.001	0.5	3	2	
40.59417	6.19846	0.001	0.8	3	2	
39.00314	5.01427	0.001	1	4	2	
40.56405	4.9918	0.001	1.6	1	2	
40.33976	5.17382	0.001	1.1	0	2	
41.56702	5.28968	0.001	1	3	2	
39.46885	5.07642	0.001	0.8	0	5	
19.35692	3.88357	0.001	1.7	18	2	
19.15918	4.70371	0.001	0	1	2	
21.05797	4.47679	0.001	0.2	2	2	
21.10191	4.44013	0.001	0.3	3	2	
22.02165	4.38295	0.001	0	4	2	
21.70254	4.0637	0.001	0.3	2	2	
20.9061	3.96815	0.001	1.5	1	2	
22.16857	4.17502	0.001	1.8	10	2	
11.37944	2.3174	0.001	1.9	14	2	
12.01415	2.4633	0.001	0.3	2	2	
12.13573	2.26051	0.001	0.8	2	2	
13.37293	2.70217	0.001	1	1	2	
12.64821	2.44212	0.001	0.3	1	2	
72.32127	13.06324	0.01	0	0	2	
78.50273	9.15057	0.01	0	1	26	
07.08.2019	0:00:00					
-3.13						
12.17						
169.9676	13.84068	0.001	0	0	18	
183.49781	11.50585	0.001	0.5	4	3	
166.02848	8.57202	0.001	0.7	3	2	
169.93606	11.57928	0.001	0	0	2	
161.10278	10.98652	0.001	0	0	2	
189.85627	12.07525	0.001	0	0	2	
138.41377	8.30416	0.001	0	1	2	
176.92095	9.42012	0.001	0.1	3	5	
151.91253	7.98173	0.001	0	1	2	
152.57983	8.55695	0.001	0.1	3	3	
139.93534	5.65385	0.001	0.3	6	5	
151.859	5.32354	0.001	0.5	5	2	
141.76144	4.54036	0.001	0.5	1	2	
140.63792	4.47761	0.001	0.5	2	2	
134.84384	3.99281	0.001	0.6	9	2	
131.97219	3.582	0.001	0.5	15	2	
134.0764	6.81494	0.001	0	1	2	
88.45287	14.04035	0.001	0.3	1	2	
77.49485	11.4097	0.001	0	2	2	
83.26048	11.55513	0.001	0	1	2	
89.40802	11.82969	0.001	0.2	0	2	
81.69749	9.70685	0.001	0.2	1	5	
73.2964	9.43749	0.001	0.3	2	2	
84.20606	8.2547	0.001	0.6	3	2	
80.70992	6.91129	0.001	0.8	4	2	
72.54809	6.28595	0.001	1.1	2	2	
76.87263	6.90284	0.001	0.6	0	2	
83.36238	6.17215	0.001	0.5	2	5	
80.85194	6.0464	0.001	0.9	5	2	
76.51551	5.44668	0.001	1	9	2	
73.69415	7.30176	0.001	0	0	2	
37.09608	7.75633	0.001	0.4	1	2	
39.36801	7.48811	0.001	0.2	0	5	
37.39385	7.42916	0.001	0.2	1	2	
41.42199	8.08654	0.001	0	2	2	
39.87203	7.16117	0.001	0	1	2	
42.53744	7.58845	0.001	0.2	2	2	
40.13811	6.82891	0.001	0	1	2	
41.05186	7.46522	0.001	0	0	2	
40.36432	6.90108	0.001	0	1	2	
41.12887	6.45987	0.001	0.3	1	2	
38.77434	5.25896	0.001	0.4	2	5	
16.90508	3.66294	0.001	1.9	5	2	
19.24196	4.26944	0.001	1.7	10	3	
20.64353	3.24449	0.001	1.6	5	2	
21.07332	3.31606	0.001	1.5	5	2	
22.37059	3.86729	0.001	1.9	0	2	
22.75104	4.46456	0.001	1.6	3	2	
21.7696	4.9377	0.001	0.3	3	2	
21.89239	4.67785	0.001	0	2	2	
11.3393	2.35947	0.001	0.3	6	2	
12.24999	2.45353	0.001	0.7	0	2	
11.94089	1.96148	0.001	0.3	2	2	
12.78236	2.35479	0.001	0.5	1	2	
12.42756	1.98768	0.001	0.8	4	2	
71.38657	11.88454	0.01	0	0	2	
78.39405	8.05952	0.01	0	0	28	
07.08.2019	6:00:00					
-4.39						
12.11						
184.50012	17.88724	0.001	0.2	0	20	
202.62977	11.52908	0.001	0.7	7	3	
182.39971	14.19033	0.001	0	0	3	
183.96347	13.46581	0.001	0	0	2	
173.91064	12.588	0.001	0	1	2	
203.4047	13.72269	0.001	0	0	2	
149.17759	9.35605	0.001	0	1	2	
188.09014	9.9159	0.001	0.1	4	5	
160.29205	8.18082	0.001	0.1	5	2	
159.26548	8.52307	0.001	0.3	4	3	
145.61911	5.37296	0.001	0.4	3	6	
157.30952	5.58887	0.001	0.5	0	2	
145.85726	5.05584	0.001	0.5	3	2	
144.14054	4.54381	0.001	0.6	8	2	
138.17465	4.03784	0.001	0.6	15	2	
131.25942	6.39561	0.001	0	2	2	
135.60667	6.98331	0.001	0	1	2	
91.77643	15.68572	0.001	0	2	2	
80.67771	12.75336	0.001	0	0	2	
86.44454	12.56579	0.001	0	0	2	
92.13636	12.80728	0.001	0	0	2	
85.38581	10.16274	0.001	0.3	2	5	
75.85626	9.18492	0.001	0.7	3	2	
87.72424	7.93431	0.001	0.9	3	2	
84.27468	7.09966	0.001	0.8	0	2	
75.12757	7.45892	0.001	0.9	0	2	
78.7543	7.15912	0.001	0.7	1	3	
85.95468	6.11746	0.001	0.6	4	5	
83.90454	5.52482	0.001	1.2	13	2	
75.60313	7.91032	0.001	0.1	0	2	
74.46298	7.59377	0.001	0.1	0	2	
37.29521	8.29224	0.001	0.4	2	2	
38.78524	7.25727	0.001	0.5	2	6	
36.32275	6.39217	0.001	1	4	3	
40.68965	6.2208	0.001	1.6	2	2	
40.08331	5.98702	0.001	0.9	0	2	
42.89187	5.84999	0.001	1.3	3	2	
41.37929	5.22542	0.001	1.3	3	2	
43.47585	5.46815	0.001	1.8	8	2	
41.32452	6.5647	0.001	0.3	1	2	
42.25293	6.81674	0.001	0.2	1	3	
39.21612	6.67075	0.001	0.5	0	5	
18.00382	4.68339	0.001	0.1	4	2	
18.86088	4.60202	0.001	0.1	1	3	
21.49405	4.21114	0.001	0.5	0	2	
21.6093	4.79597	0.001	0	1	2	
22.04449	4.57034	0.001	0.2	1	2	
21.83155	4.29084	0.001	0.2	3	2	
20.61029	4.47394	0.001	1.1	2	2	
21.08512	3.66512	0.001	1.4	2	3	
11.3946	1.47146	0.001	1	6	2	
12.07846	1.58988	0.001	1	1	2	
12.32152	1.68528	0.001	1.1	1	3	
13.25464	1.94311	0.001	1.4	4	2	
13.02972	1.82234	0.001	1.2	2	3	
71.98331	10.08059	0.01	0.1	1	2	
79.68735	6.22323	0.01	0	0	30	
07.08.2019	12:00:00					
-5.88						
12.1						
201.63203	18.93444	0.001	0.1	0	22	
214.77824	16.78748	0.001	0.3	3	3	
198.45458	13.69704	0.001	0.5	4	3	
199.71817	11.13843	0.001	0.7	2	2	
190.46804	11.02861	0.001	0.6	1	3	
222.75355	11.18143	0.001	0.7	5	2	
167.1746	7.72066	0.001	0.6	10	3	
205.05712	12.39637	0.001	0	2	6	
175.08546	10.47169	0.001	0	0	2	
172.0697	11.87282	0.001	0	1	3	
154.24256	7.81409	0.001	0.1	4	6	
163.79627	8.68443	0.001	0.1	3	2	
149.49749	6.9524	0.001	0.2	5	2	
145.42355	5.75077	0.001	0.4	6	2	
137.82377	4.41431	0.001	0.6	4	2	
134.24101	4.24851	0.001	0.4	0	2	
138.9037	4.6453	0.001	0.5	4	2	
95.60448	17.33768	0.001	0	2	2	
84.93777	13.9674	0.001	0	1	3	
90.71814	13.66066	0.001	0	0	3	
95.90548	14.03229	0.001	0.1	0	3	
89.88982	11.15341	0.001	0.3	2	6	
79.45331	10.60151	0.001	0.6	3	3	
92.03266	8.67846	0.001	0.8	3	3	
88.3567	7.89816	0.001	0.8	1	3	
77.99182	8.20114	0.001	0.9	0	2	
80.9282	7.63743	0.001	0.7	2	3	
88.98918	6.36948	0.001	0.5	3	6	
85.89904	6.31493	0.001	1	9	2	
77.20349	8.2027	0.001	0.1	0	2	
75.64022	7.86042	0.001	0	0	2	
37.58864	8.57956	0.001	0.2	1	3	
39.81618	7.92957	0.001	0	0	7	
37.62709	8.03721	0.001	0	1	3	
41.92634	8.90961	0.001	0	2	2	
41.65194	7.69955	0.001	0.1	2	3	
43.8715	8.29507	0.001	0	1	2	
41.33203	7.10984	0.001	0	0	2	
41.34676	8.04006	0.001	0.2	0	2	
40.40347	6.72782	0.001	0.4	2	2	
41.5702	6.1773	0.001	0.7	2	3	
39.22154	5.3408	0.001	1	2	3	
16.77057	3.58782	0.001	1.7	1	2	
18.43179	3.75216	0.001	1.1	0	3	
21.70511	2.96988	0.001	1.6	2	3	
22.15781	3.42454	0.001	1.6	4	2	
23.2289	4.0504	0.001	0.9	2	2	
22.58548	4.2345	0.001	0.4	1	2	
21.20298	5.0118	0.001	0.2	1	2	
21.49022	4.54117	0.001	0.1	1	3	
11.79201	1.8332	0.001	0.1	4	2	
12.35098	1.95477	0.001	0.1	1	2	
12.64375	1.79446	0.001	0	1	3	
13.10305	2.41439	0.001	0	1	2	
12.70067	2.11442	0.001	0.1	0	3	
73.90718	8.22639	0.01	0	0	2	
83.03412	3.98393	0.01	0	0	32	
07.08.2019	18:00:00					
-5.23						
12.51						
212.37103	20.48477	0.001	0.1	1	25	
228.25349	19.89494	0.001	0	1	3	
212.05296	13.90703	0.001	0.6	3	3	
213.1423	13.05617	0.001	0.6	0	3	
203.59481	12.02597	0.001	0.6	3	3	
238.24908	12.06505	0.001	0.7	9	3	
175.42306	12.46511	0.001	0	1	3	
218.49192	13.33903	0.001	0	2	7	
187.5619	11.57366	0.001	0	0	3	
183.5146	13.56374	0.001	0	1	3	
164.32844	8.0817	0.001	0.1	5	7	
171.35813	8.69026	0.001	0.3	5	2	
155.92843	6.58332	0.001	0.4	5	2	
150.43493	5.1256	0.001	0.5	3	2	
141.98243	4.83753	0.001	0.5	0	2	
137.81089	4.42969	0.001	0.5	4	2	
142.64865	4.5917	0.001	0.6	9	2	
100.12466	15.58085	0.001	0.9	4	2	
89.24063	14.37469	0.001	0.1	0	3	
94.84295	14.12815	0.001	0	0	3	
100.46037	14.83097	0.001	0	0	3	
94.37203	12.161	0.001	0.1	1	7	
83.51773	12.81523	0.001	0	0	3	
95.95272	11.53097	0.001	0.2	2	3	
91.72047	10.57918	0.001	0.3	2	3	
79.5008	9.64886	0.001	0.7	3	2	
82.00399	8.06366	0.001	0.7	2	3	
88.80894	8.22033	0.001	0.5	4	6	
86.22479	7.66582	0.001	0.7	1	3	
79.55187	6.81028	0.001	0.8	3	3	
78.50234	6.09609	0.001	0.8	6	3	
38.77283	8.41164	0.001	0.7	2	3	
40.43856	8.40319	0.001	0.2	0	4	
38.34666	8.09905	0.001	0.2	1	3	
42.46662	8.89523	0.001	0.1	2	3	
42.705	7.71968	0.001	0	1	3	
45.2525	8.49094	0.001	0	2	2	
42.84332	7.59681	0.001	0.1	3	2	
42.30345	8.63488	0.001	0	0	2	
41.18233	7.34075	0.001	0.2	0	2	
41.96288	6.88408	0.001	0.4	2	3	
39.46846	6.01441	0.001	0.7	2	3	
16.67559	3.53171	0.001	1.7	3	3	
18.42033	3.65546	0.001	1.3	0	3	
21.86326	2.9919	0.001	1.3	0	3	
22.24789	3.49374	0.001	1.4	1	2	
23.54132	4.5911	0.001	0.1	2	2	
22.98044	4.53188	0.001	0	2	2	
21.12465	5.41983	0.001	0	1	3	
21.25338	4.76853	0.001	0	0	3	
11.95103	1.79975	0.001	0.1	0	2	
12.62729	1.78942	0.001	0.2	0	3	
12.99107	1.56408	0.001	0.1	0	3	
13.21449	1.95505	0.001	0.3	1	2	
12.96146	1.72383	0.001	0.5	3	3	
76.84951	7.0148	0.01	0	0	2	
87.28355	2.41829	0.01	0	0	34	
08.08.2019	0:00:00					
-4.6						
12.23						
210.6748	20.901	0.001	0.1	2	25	
230.25312	19.44131	0.001	0.1	1	4	
212.89302	17.12499	0.001	0.3	2	3	
213.06646	14.32181	0.001	0.5	3	3	
204.00041	11.99027	0.001	0.7	2	3	
238.59033	13.49626	0.001	0.6	0	3	
180.47286	9.59422	0.001	0.4	2	3	
226.41329	11.68545	0.001	0.6	4	5	
192.74206	12.32601	0.001	0	1	3	
188.71281	14.92886	0.001	0	1	3	
169.60943	11.12952	0.001	0.1	1	3	
177.5875	10.39964	0.001	0.1	1	2	
160.95549	8.44244	0.001	0.2	3	2	
153.86953	7.0589	0.001	0.3	6	2	
144.00817	5.53282	0.001	0.4	6	2	
139.70278	4.44906	0.001	0.5	4	2	
144.01646	5.30351	0.001	0.5	1	2	
99.87998	14.49845	0.001	1.2	3	3	
92.17434	11.71684	0.001	1	6	3	
96.85575	13.35211	0.001	0.4	0	3	
102.64588	14.76871	0.001	0.3	0	3	
94.61604	13.64945	0.001	0	0	3	
85.50102	12.83277	0.001	0	1	3	
98.22593	12.5555	0.001	0.1	1	3	
94.36115	11.66161	0.001	0.1	0	3	
83.02641	10.82277	0.001	0.7	0	2	
83.06826	9.46496	0.001	0.5	1	3	
88.95014	8.92817	0.001	0.6	2	3	
86.44296	7.71574	0.001	0.8	2	3	
79.53849	6.95259	0.001	0.7	0	3	
78.1001	6.67357	0.001	0.7	0	3	
39.94773	9.12442	0.001	0.3	1	3	
42.10589	8.77968	0.001	0	1	4	
39.13146	8.35394	0.001	0.6	0	3	
43.23834	9.29556	0.001	0	1	3	
42.64786	7.74598	0.001	0.6	2	3	
45.11789	8.68052	0.001	0.7	1	2	
42.68172	6.59317	0.001	0.5	3	2	
43.74915	7.11754	0.001	0.8	2	2	
41.81575	6.04672	0.001	1.4	2	3	
42.93734	6.30696	0.001	1	0	3	
40.7256	5.90209	0.001	0.9	0	5	
18.2061	3.71024	0.001	0.8	4	3	
19.91075	3.6372	0.001	1	2	3	
22.83698	3.79968	0.001	1.9	0	3	
23.3253	4.13747	0.001	1.3	5	2	
24.13535	4.45688	0.001	0.2	2	2	
